name,name_en,scientific_name,common_names,family,category,habitat_types,water_types,depth_range_min,depth_range_max,temperature_range_min,temperature_range_max,geographic_zones,countries,fao_zones,average_size_cm,max_size_cm,average_weight_kg,max_weight_kg,rarity,icon_url,photo_url,description,fishbase_id,gbif_id
Grondin volant,,Dactylopterus volitans,,Dactylopteridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le Grondin volant (Dactylopterus volitans) est une espèce de poissons téléostéens marins appartenant à la famille des Dactylopteridés. C'est le seul représentant de son genre Dactylopterus.,,
Rascasse rouge,,Scorpaena scrofa,,Scorpaenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Scorpaena_scrofa.jpg/120px-Scorpaena_scrofa.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Scorpaena_scrofa.jpg/120px-Scorpaena_scrofa.jpg,Scorpaena scrofa,,
Rascasse brune,,Scorpaena porcus,,Scorpaenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Rascasse brune,,
Rascasse pustuleuse,,Scorpaena notata,,Scorpaenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Petite rascasse rouge, Rascasse pustuleuse",,
Sébaste chèvre,,Helicolenus dactylopterus,,Sebastidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Helicolenus dactylopterus,,
Grondin gris,,Eutrigla gurnardus,,Triglidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Eutrigla_gurnardus1.jpg/120px-Eutrigla_gurnardus1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Eutrigla_gurnardus1.jpg/120px-Eutrigla_gurnardus1.jpg,"Eutrigla gurnardus, communément appelé Grondin gris, est une espèce de poissons marins de la famille des Triglidae. C'est la seule espèce du genre Eutrigla (monotypique).",,
Grondin strié,,Chelidonichthys lastovisa,,Triglidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Chelidonichthys_lastoviza2.jpg/120px-Chelidonichthys_lastoviza2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Chelidonichthys_lastoviza2.jpg/120px-Chelidonichthys_lastoviza2.jpg,,,
Grondin perlon,,Chelidonichthys lucernus,,Triglidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Grondin perlon, Gallinette, Trigle hirondelle, Tombe",,
Grondin lyre,,Trigla lyra,,Triglidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Trigla lyra, le Grondin lyre, est une espèce de poissons marins de la famille des Triglidae. C'est la seule espèce du genre Trigla (monotypique).",,
Grondin morrude,,Chelidonichthys obscurus,,Triglidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Grondin rouge,,Aspitrigla cuculus,,Triglidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Le grondin rouge (Chelidonichthys cuculus) est une espèce de poissons marins appartenant à la famille des Triglidae. On lui connaît les noms vernaculaires suivants : grondin pin, gros cabot, rougeot anglais (mer du Nord), tombe, mouline (Manche), galinette, grondin rosemuloina (Atlantique), galinetta, caraman, granou (Méditerranée).",,
Bécasse de mer,,Macroramphosus scolopax,,Centriscidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Macroramphosus-scolopax1.jpg/120px-Macroramphosus-scolopax1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Macroramphosus-scolopax1.jpg/120px-Macroramphosus-scolopax1.jpg,Macroramphosus scolopax,,
Syphonostome,,Syngnathus typhle,,Syngnathidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Syngnathus typhle, souvent appelé siphonostome, syphonostome ou anguille vésarde, est une espèce de  poissons osseux de la famille des Syngnathidae.",,
Syngnathe,,Syngnathus acus,,Syngnathidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Syngnathus acus, le syngnathe aiguille, grand syngnathe ou vipère de mer, est un poisson de la famille des Syngnathidae.",,
Nérophis,,Nerophis ophidion,,Syngnathidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/W%C4%99%C5%BCynka.jpg/120px-W%C4%99%C5%BCynka.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/W%C4%99%C5%BCynka.jpg/120px-W%C4%99%C5%BCynka.jpg,"Nerophis ophidion, le nérophis ophidion ou nérophis à nez droit, est une espèce de  poissons marins appartenant à la famille des Syngnathidae.",,
Hippocampe à ramules,,Hippocampus guttulatus,,Syngnathidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Hippocampus guttulatus, communément nommé Hippocampe moucheté ou hippocampe à long bec, est une espèce de poisson osseux de petite taille appartenant à la famille des Syngnathidae, natif de l'Océan Atlantique oriental et de la Mer Méditerranée.",,
Hippocampe à museau court,,Hippocampus hippocampus,,Syngnathidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Hippocampus_hippocampus_%28on_Ascophyllum_nodosum%29.jpg/120px-Hippocampus_hippocampus_%28on_Ascophyllum_nodosum%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Hippocampus_hippocampus_%28on_Ascophyllum_nodosum%29.jpg/120px-Hippocampus_hippocampus_%28on_Ascophyllum_nodosum%29.jpg,"Hippocampus hippocampus, l'Hippocampe à museau court ou Hippocampe commun, est une espèce de poissons de la famille des Syngnathidae et du genre Hippocampus.",,
Baliste,,Balistes capriscus,,Balistidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Balistes_capriscus2.jpg/120px-Balistes_capriscus2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Balistes_capriscus2.jpg/120px-Balistes_capriscus2.jpg,"Le baliste cabri (Balistes capriscus), aussi connu sous le nom de baliste commun, est une espèce de poissons de la famille des Balistidae vivant dans les eaux de la Méditerranée et de l'océan Atlantique. Il se nourrit de crustacés et de mollusques qu'il broie avec sa puissante mâchoire.",,
"Môle, Poisson-lune",,Mola mola,,Molidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Mola-mola-Lisboa-20051020.jpg/120px-Mola-mola-Lisboa-20051020.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Mola-mola-Lisboa-20051020.jpg/120px-Mola-mola-Lisboa-20051020.jpg,Mola mola · Poisson-lune,,
Torpille noire,,Torpedo nobiliana,,Torpedinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Atlantic_torpedo_%28_Torpedo_nobiliana_%29.jpg/120px-Atlantic_torpedo_%28_Torpedo_nobiliana_%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Atlantic_torpedo_%28_Torpedo_nobiliana_%29.jpg/120px-Atlantic_torpedo_%28_Torpedo_nobiliana_%29.jpg,"La torpille noire, Torpedo nobiliana, est une espèce de raies électrique appartenant à la famille des Torpedinidae.Elle peut peser jusqu'à 90 kg et délivrer des chocs de 60 à 230 volts dépassant 30 ampères.",,
Torpille marbrée,,Torpedo marmorata,,Torpedinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Torpedo marmorata,,
Torpille ocellée,,Torpedo torpedo,,Torpedinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Torpedo_torpedo_corsica3.jpg/120px-Torpedo_torpedo_corsica3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Torpedo_torpedo_corsica3.jpg/120px-Torpedo_torpedo_corsica3.jpg,"La torpille ocellée (Torpedo torpedo) est une espèce de poissons marins de la famille des Torpedinidae. Cette famille est notamment célèbre pour la capacité de ses membres de produire des décharges électriques pour se défendre et pour chasser. Ces décharges sont produites grâce à des cellules spécialisées appelées des électrocytes (qui dérivent de cellules musculaires type myocytes). Ces décharges peuvent dépasser les 200 volts. Pour cette espèce, ces chiffres ne sont par contre pas atteints, elle reste dans une plage plus modeste inférieure à 100 volts.",,
Sanglier,,Capros aper,,Caproidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Saint-pierre,,Zeus faber,,Zeidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Zeus.faber_2.jpg/120px-Zeus.faber_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Zeus.faber_2.jpg/120px-Zeus.faber_2.jpg,"Saint-pierre, Dorée, Zée, Poule de mer",,
